code,plain_name,source
M1030,Patients with clinical indications for imaging of the head,cms_hcpcs_l2
M1031,Patients with no clinical indications for imaging of the head,cms_hcpcs_l2
M1032,Adults currently taking pharmacotherapy for oud,cms_hcpcs_l2
M1033,Pharmacotherapy for oud initiated after june 30th of performance period,cms_hcpcs_l2
M1034,Adults who have at least 180 days of continuous pharmacotherapy with a,cms_hcpcs_l2
M1035,Adults who are deliberately phased out of medication assisted treatment (mat),cms_hcpcs_l2
M1036,Adults who have not had at least 180 days of continuous pharmacotherapy with a,cms_hcpcs_l2
M1037,Patients with a diagnosis of lumbar spine region cancer at the time of the,cms_hcpcs_l2
M1038,Patients with a diagnosis of lumbar spine region fracture at the time of the,cms_hcpcs_l2
M1039,Patients with a diagnosis of lumbar spine region infection at the time of the,cms_hcpcs_l2
M1040,Patients with a diagnosis of lumbar idiopathic or congenital scoliosis,cms_hcpcs_l2
M1041,"Patient had cancer, acute fracture or infection related to the lumbar spine or",cms_hcpcs_l2
M1042,Functional status measurement with score was obtained utilizing the oswestry,cms_hcpcs_l2
M1043,Functional status was not measured by the oswestry disability index (odi,cms_hcpcs_l2
M1044,Functional status was measured by the oswestry disability index (odi version,cms_hcpcs_l2
M1045,Functional status measured by the oxford knee score (oks) at one year (9 to 15,cms_hcpcs_l2
M1046,Functional status measured by the oxford knee score (oks) at one year (9 to 15,cms_hcpcs_l2
M1047,Functional status was measured by the oxford knee score (oks) patient reported,cms_hcpcs_l2
M1048,Functional status measurement with score was obtained utilizing the oswestry,cms_hcpcs_l2
M1049,Functional status was not measured by the oswestry disability index (odi,cms_hcpcs_l2
M1050,Functional status was measured by the oswestry disability index (odi version,cms_hcpcs_l2
M1051,"Patient had cancer, acute fracture or infection related to the lumbar spine or",cms_hcpcs_l2
M1052,Leg pain was not measured by the visual analog scale (vas) or numeric pain,cms_hcpcs_l2
M1053,Leg pain was measured by the visual analog scale (vas) within three months,cms_hcpcs_l2
M1054,Patient had only urgent care visits during the performance period,cms_hcpcs_l2
M1055,Aspirin or another antiplatelet therapy used,cms_hcpcs_l2
M1056,"Prescribed anticoagulant medication during the performance period, history of",cms_hcpcs_l2
M1057,"Aspirin or another antiplatelet therapy not used, reason not given",cms_hcpcs_l2
M1058,Patient was a permanent nursing home resident at any time during the,cms_hcpcs_l2
M1059,Patient was in hospice or receiving palliative care at any time during the,cms_hcpcs_l2
M1060,Patient died prior to the end of the performance period,cms_hcpcs_l2
M1061,Patient pregnancy,cms_hcpcs_l2
M1062,Patient immunocompromised,cms_hcpcs_l2
M1063,Patients receiving high doses of immunosuppressive therapy,cms_hcpcs_l2
M1064,Shingrix vaccine documented as administered or previously received,cms_hcpcs_l2
M1065,Shingrix vaccine was not administered for reasons documented by clinician (e.g.,cms_hcpcs_l2
M1066,"Shingrix vaccine not documented as administered, reason not given",cms_hcpcs_l2
M1067,Hospice services for patient provided any time during the measurement period,cms_hcpcs_l2
M1068,Adults who are not ambulatory,cms_hcpcs_l2
M1069,Patient screened for future fall risk,cms_hcpcs_l2
M1070,"Patient not screened for future fall risk, reason not given",cms_hcpcs_l2
M1071,Patient had any additional spine procedures performed on the same date as the,cms_hcpcs_l2
M1106,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1107,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1108,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1109,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1110,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1111,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1112,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1113,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1114,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1115,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1116,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1117,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1118,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1119,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1120,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1121,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1122,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1123,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1124,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1125,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1126,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1127,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1128,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1129,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1130,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1131,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1132,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1133,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1134,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1135,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1136,The start of an episode of care documented in the medical record,cms_hcpcs_l2
M1137,Documentation stating patient has a diagnosis of a degenerative neurological,cms_hcpcs_l2
M1138,"Ongoing care not indicated, patient seen only 1-2 visits (e.g., home program",cms_hcpcs_l2
M1139,"Ongoing care not indicated, patient self-discharged early and seen only 1-2",cms_hcpcs_l2
M1140,"Ongoing care not indicated, patient discharged after only 1-2 visits due to",cms_hcpcs_l2
M1141,Functional status was not measured by the oxford knee score (oks) or the knee,cms_hcpcs_l2
M1142,Emergent cases,cms_hcpcs_l2
M1143,"Initiated episode of rehabilitation therapy, medical, or chiropractic care for",cms_hcpcs_l2
M1144,"Ongoing care not indicated, patient seen only 1-2 visits (e.g., home program",cms_hcpcs_l2
M1145,"Most favored nation (mfn) model drug add-on amount, per dose, (do not bill with",cms_hcpcs_l2
M1146,Ongoing care not clinically indicated because the patient needed a home program,cms_hcpcs_l2
M1147,Ongoing care not medically possible because the patient was discharged early,cms_hcpcs_l2
M1148,"Ongoing care not possible because the patient self-discharged early (e.g.,",cms_hcpcs_l2
M1149,Patient unable to complete the neck fs prom at initial evaluation and/or,cms_hcpcs_l2
M1150,Current or prior left ventricular ejection fraction (lvef) less than or equal,cms_hcpcs_l2
M1151,Patients with a history of heart transplant or with a left ventricular assist,cms_hcpcs_l2
M1152,Patients with a history of heart transplant or with a left ventricular assist,cms_hcpcs_l2
M1153,Patient with diagnosis of osteoporosis on date of encounter,cms_hcpcs_l2
M1154,Hospice services provided to patient any time during the measurement period,cms_hcpcs_l2
M1155,Patient had anaphylaxis due to the pneumococcal vaccine any time during or,cms_hcpcs_l2
M1156,Patient received active chemotherapy any time during the measurement period,cms_hcpcs_l2
M1157,Patient received bone marrow transplant any time during the measurement period,cms_hcpcs_l2
M1158,Patient had history of immunocompromising conditions prior to or during the,cms_hcpcs_l2
M1159,Hospice services provided to patient any time during the measurement period,cms_hcpcs_l2
M1160,Patient had anaphylaxis due to the meningococcal vaccine any time on or before,cms_hcpcs_l2
M1161,"Patient had anaphylaxis due to the tetanus, diphtheria or pertussis vaccine any",cms_hcpcs_l2
M1162,"Patient had encephalitis due to the tetanus, diphtheria or pertussis vaccine",cms_hcpcs_l2
M1163,Patient had anaphylaxis due to the hpv vaccine any time on or before the,cms_hcpcs_l2
M1164,Patients with dementia any time during the patient's history through the end of,cms_hcpcs_l2
M1165,Patients who use hospice services any time during the measurement period,cms_hcpcs_l2
M1166,Pathology report for tissue specimens produced from wide local excisions or,cms_hcpcs_l2
M1167,In hospice or using hospice services during the measurement period,cms_hcpcs_l2
M1168,Patient received an influenza vaccine on or between july 1 of the year prior to,cms_hcpcs_l2
M1169,Documentation of medical reason(s) for not administering influenza vaccine,cms_hcpcs_l2
M1170,Patient did not receive an influenza vaccine on or between july 1 of the year,cms_hcpcs_l2
M1171,Patient received at least one td vaccine or one tdap vaccine between nine years,cms_hcpcs_l2
M1172,Documentation of medical reason(s) for not administering td or tdap vaccine,cms_hcpcs_l2
M1173,Patient did not receive at least one td vaccine or one tdap vaccine between,cms_hcpcs_l2
M1174,Patient received at least two doses of the herpes zoster recombinant vaccine,cms_hcpcs_l2
M1175,"Documentation of medical reason(s) for not administering zoster vaccine (e.g.,",cms_hcpcs_l2
M1176,Patient did not receive two doses of the herpes zoster recombinant vaccine (at,cms_hcpcs_l2
M1177,Patient received any pneumococcal conjugate or polysaccharide vaccine on or,cms_hcpcs_l2
M1178,Documentation of medical reason(s) for not administering pneumococcal vaccine,cms_hcpcs_l2
M1179,"Patient did not receive any pneumococcal conjugate or polysaccharide vaccine,",cms_hcpcs_l2
M1180,Patients on immune checkpoint inhibitor therapy,cms_hcpcs_l2
M1181,Grade 2 or above diarrhea and/or grade 2 or above colitis,cms_hcpcs_l2
M1182,Patients not eligible due to pre-existing inflammatory bowel disease (ibd),cms_hcpcs_l2
M1183,Documentation of immune checkpoint inhibitor therapy held and corticosteroids,cms_hcpcs_l2
M1184,Documentation of medical reason(s) for not prescribing or administering,cms_hcpcs_l2
M1185,Documentation of immune checkpoint inhibitor therapy not held and/or,cms_hcpcs_l2
M1186,Patients who have an order for or are receiving hospice or palliative care,cms_hcpcs_l2
M1187,Patients with a diagnosis of end stage renal disease (esrd),cms_hcpcs_l2
M1188,Patients with a diagnosis of chronic kidney disease (ckd) stage 5,cms_hcpcs_l2
M1189,Documentation of a kidney health evaluation defined by an estimated glomerular,cms_hcpcs_l2
M1190,Documentation of a kidney health evaluation was not performed or defined by an,cms_hcpcs_l2
M1191,Hospice services provided to patient any time during the measurement period,cms_hcpcs_l2
M1192,Patients with an existing diagnosis of squamous cell carcinoma of the esophagus,cms_hcpcs_l2
M1193,Surgical pathology reports that contain impression or conclusion of or,cms_hcpcs_l2
M1194,Documentation of medical reason(s) surgical pathology reports did not contain,cms_hcpcs_l2
M1195,Surgical pathology reports that do not contain impression or conclusion of or,cms_hcpcs_l2
M1196,"Initial (index visit) numeric rating scale (nrs), visual rating scale (vrs), or",cms_hcpcs_l2
M1197,Itch severity assessment score is reduced by 3 or more points from the initial,cms_hcpcs_l2
M1198,Itch severity assessment score was not reduced by at least 3 points from,cms_hcpcs_l2
M1199,Patients receiving rrt,cms_hcpcs_l2
M1200,Ace inhibitor (ace-i) or arb therapy prescribed during the measurement period,cms_hcpcs_l2
M1201,Documentation of medical reason(s) for not prescribing ace inhibitor (ace-i) or,cms_hcpcs_l2
M1202,Documentation of patient reason(s) for not prescribing ace inhibitor or arb,cms_hcpcs_l2
M1203,"Ace inhibitor or arb therapy not prescribed during the measurement period,",cms_hcpcs_l2
M1204,"Initial (index visit) numeric rating scale (nrs), visual rating scale (vrs), or",cms_hcpcs_l2
M1205,Itch severity assessment score is reduced by 3 or more points from the initial,cms_hcpcs_l2
M1206,Itch severity assessment score was not reduced by at least 3 points from,cms_hcpcs_l2
M1207,"Patient is screened for food insecurity, housing instability, transportation",cms_hcpcs_l2
M1208,"Patient is not screened for food insecurity, housing instability,",cms_hcpcs_l2
M1209,"At least two orders for high-risk medications from the same drug class, (table",cms_hcpcs_l2
M1210,"At least two orders for high-risk medications from the same drug class, (table",cms_hcpcs_l2
M1211,Most recent glycemic status assessment (hba1c or gmi) level > 9.0%,cms_hcpcs_l2
M1212,"Glycemic status assessment (hba1c or gmi) level is missing, or was not",cms_hcpcs_l2
M1213,No history of spirometry results with confirmed airflow obstruction (fev1/fvc <,cms_hcpcs_l2
M1214,Spirometry results with confirmed airflow obstruction (fev1/fvc < 70%),cms_hcpcs_l2
M1215,Documentation of medical reason(s) for not documenting and reviewing spirometry,cms_hcpcs_l2
M1216,No spirometry results with confirmed airflow obstruction (fev1/fvc < 70%),cms_hcpcs_l2
M1217,Documentation of system reason(s) for not documenting and reviewing spirometry,cms_hcpcs_l2
M1218,"Patient has copd symptoms (e.g., dyspnea, cough/sputum, wheezing)",cms_hcpcs_l2
M1219,Anaphylaxis due to the vaccine on or before the date of the encounter,cms_hcpcs_l2
M1220,Dilated retinal eye exam with interpretation by an ophthalmologist or,cms_hcpcs_l2
M1221,Dilated retinal eye exam with interpretation by an ophthalmologist or,cms_hcpcs_l2
M1222,"Glaucoma plan of care not documented, reason not otherwise specified",cms_hcpcs_l2
M1223,Glaucoma plan of care documented,cms_hcpcs_l2
M1224,Intraocular pressure (iop) reduced by a value less than 20% from the,cms_hcpcs_l2
M1225,Intraocular pressure (iop) reduced by a value of greater than or equal to 20%,cms_hcpcs_l2
M1226,"Iop measurement not documented, reason not otherwise specified",cms_hcpcs_l2
M1227,Evidence-based therapy was prescribed,cms_hcpcs_l2
M1228,"Patient, who has a reactive hcv antibody test, and has a follow up hcv viral",cms_hcpcs_l2
M1229,"Patient, who has a reactive hcv antibody test, and has a follow up hcv viral",cms_hcpcs_l2
M1230,Patient has a reactive hcv antibody test and does not have a follow up hcv,cms_hcpcs_l2
M1231,Patient receives hcv antibody test with nonreactive result,cms_hcpcs_l2
M1232,Patient receives hcv antibody test with reactive result,cms_hcpcs_l2
